invoice_id,customer_id,order_date,product_id,product_name,quantity,unit_price,region
INV00004224,C01334,2024-02-01,P0176,Product P0176,3,110.26,West
INV00003842,C01236,2024-02-01,P0226,Product P0226,4,78.07,East
INV00008558,C00723,2024-02-01,P0095,Product P0095,4,58.01,East
INV00003680,C01834,2024-02-01,P0269,Product P0269,1,116.94,South
INV00008072,C00982,2024-02-01,P0087,Product P0087,4,169.77,North
INV00007290,C00130,2024-02-01,P0097,Product P0097,2,158.05,West
INV00006639,C01979,2024-02-01,P0231,Product P0231,4,159.97,East
INV00005886,C02038,2024-02-01,P0207,Product P0207,4,61.23,East
INV00000071,C01990,2024-02-01,P0071,Product P0071,3,8.11,South
INV00007704,C00695,2024-02-01,P0045,Product P0045,3,115.45,East
INV00006232,C01582,2024-02-01,P0282,Product P0282,5,43.59,West
INV00001036,C01857,2024-02-01,P0058,Product P0058,4,154.6,North
INV00000443,C00331,2024-02-02,P0104,Product P0104,2,127.4,East
INV00001471,C02245,2024-02-02,P0147,Product P0147,3,70.88,North
INV00004205,C00742,2024-02-02,P0249,Product P0249,5,72.76,West
INV00006539,C00813,2024-02-02,P0247,Product P0247,5,14.45,North
INV00000645,C01926,2024-02-02,P0256,Product P0256,5,153.17,South
INV00000954,C01070,2024-02-02,P0063,Product P0063,3,44.07,South
INV00003604,C01559,2024-02-02,P0200,Product P0200,3,121.17,North
INV00003177,C01537,2024-02-02,P0256,Product P0256,5,11.29,East
INV00006874,C00822,2024-02-02,P0127,Product P0127,2,143.14,North
INV00003768,C01873,2024-02-03,P0241,Product P0241,5,159.59,North
INV00004188,C00535,2024-02-03,P0231,Product P0231,2,142.19,North
INV00008294,C00079,2024-02-03,P0072,Product P0072,2,65.19,South
INV00005424,C00619,2024-02-03,P0234,Product P0234,2,46.39,North
INV00001442,C01282,2024-02-03,P0230,Product P0230,1,163.09,East
INV00003111,C01349,2024-02-03,P0042,Product P0042,4,131.66,North
INV00007407,C02468,2024-02-03,P0210,Product P0210,4,139.88,West
INV00003289,C00435,2024-02-03,P0221,Product P0221,1,9.21,East
INV00007175,C00286,2024-02-03,P0071,Product P0071,2,10.32,North
INV00006025,C01222,2024-02-03,P0026,Product P0026,5,96.98,North
INV00000617,C00625,2024-02-03,P0289,Product P0289,2,172.29,South
INV00004425,C00787,2024-02-03,P0283,Product P0283,1,90.82,West
INV00002136,C01714,2024-02-03,P0068,Product P0068,3,166.12,West
INV00002753,C01457,2024-02-03,P0109,Product P0109,1,170.56,North
INV00005820,C01420,2024-02-04,P0109,Product P0109,1,158.48,West
INV00005977,C02329,2024-02-04,P0254,Product P0254,1,21.31,North
INV00004233,C01513,2024-02-04,P0176,Product P0176,1,104.32,East
INV00003294,C00724,2024-02-04,P0022,Product P0022,3,64.15,East
INV00002741,C00465,2024-02-04,P0138,Product P0138,2,36.02,South
INV00008305,C00825,2024-02-04,P0207,Product P0207,2,32.08,South
INV00008921,C01826,2024-02-04,P0116,Product P0116,5,23.87,North
INV00007154,C02051,2024-02-04,P0007,Product P0007,3,154.23,North
INV00000472,C02011,2024-02-04,P0189,Product P0189,2,75.01,South
INV00003285,C01036,2024-02-04,P0179,Product P0179,1,140.92,South
INV00009878,C01580,2024-02-04,P0231,Product P0231,4,85.31,East
INV00008264,C01568,2024-02-04,P0221,Product P0221,5,64.74,North
INV00002837,C02414,2024-02-04,P0036,Product P0036,4,8.01,West
INV00006018,C00199,2024-02-04,P0253,Product P0253,4,153.89,South
INV00000520,C01487,2024-02-05,P0059,Product P0059,5,136.25,North
INV00009238,C01117,2024-02-05,P0179,Product P0179,3,166.52,South
INV00007921,C00848,2024-02-05,P0124,Product P0124,2,168.25,East
INV00003387,C01936,2024-02-05,P0265,Product P0265,4,171.42,North
INV00004330,C02199,2024-02-05,P0280,Product P0280,1,179.36,North
INV00001067,C02315,2024-02-05,P0252,Product P0252,2,33.42,South
INV00003060,C00684,2024-02-05,P0026,Product P0026,4,148.54,North
INV00002806,C02422,2024-02-06,P0001,Product P0001,1,179.92,East
INV00008787,C00620,2024-02-06,P0038,Product P0038,3,95.07,East
INV00005753,C00299,2024-02-06,P0011,Product P0011,5,11.33,South
INV00004683,C01744,2024-02-06,P0150,Product P0150,5,104.44,South
INV00009228,C01168,2024-02-06,P0071,Product P0071,2,79.02,North
INV00001718,C00948,2024-02-06,P0167,Product P0167,4,52.84,North
INV00002999,C01088,2024-02-06,P0071,Product P0071,3,155.19,North
INV00000450,C00717,2024-02-06,P0145,Product P0145,4,51.12,East
INV00007546,C01702,2024-02-06,P0204,Product P0204,4,132.9,West
INV00006591,C00026,2024-02-06,P0238,Product P0238,5,77.53,West
INV00007460,C01893,2024-02-07,P0109,Product P0109,5,178.75,East
INV00007470,C00419,2024-02-07,P0229,Product P0229,5,100.52,East
INV00000289,C01356,2024-02-07,P0078,Product P0078,4,140.88,North
INV00007421,C01791,2024-02-07,P0185,Product P0185,4,110.89,South
INV00002125,C01864,2024-02-07,P0085,Product P0085,1,55.42,South
INV00003014,C01842,2024-02-07,P0283,Product P0283,3,14.95,South
INV00001795,C01196,2024-02-07,P0043,Product P0043,2,126.48,South
INV00007545,C01002,2024-02-07,P0167,Product P0167,2,56.16,East
INV00003215,C01405,2024-02-07,P0033,Product P0033,1,160.51,East
INV00002423,C00260,2024-02-08,P0147,Product P0147,5,59.89,South
INV00003895,C01522,2024-02-08,P0277,Product P0277,5,162.74,East
INV00002105,C02178,2024-02-08,P0017,Product P0017,2,16.91,North
INV00004270,C01261,2024-02-08,P0093,Product P0093,5,9.59,West
INV00004197,C01384,2024-02-08,P0024,Product P0024,1,28.59,South
INV00007757,C00360,2024-02-08,P0181,Product P0181,1,67.39,East
INV00003718,C00627,2024-02-08,P0065,Product P0065,4,32.12,East
INV00005040,C00538,2024-02-08,P0006,Product P0006,2,62.88,West
INV00005426,C00625,2024-02-08,P0128,Product P0128,4,118.57,North
INV00002043,C01867,2024-02-08,P0156,Product P0156,3,29.26,South
INV00002582,C01155,2024-02-08,P0216,Product P0216,5,176.42,East
INV00004599,C02389,2024-02-08,P0120,Product P0120,3,103.81,North
INV00008706,C01640,2024-02-09,P0105,Product P0105,3,141.86,North
INV00002777,C01306,2024-02-09,P0276,Product P0276,4,106.26,West
INV00002568,C01583,2024-02-09,P0026,Product P0026,1,92.12,North
INV00007970,C00931,2024-02-09,P0180,Product P0180,5,82.62,West
INV00005809,C01206,2024-02-09,P0151,Product P0151,4,11.97,West
INV00003736,C00510,2024-02-09,P0014,Product P0014,4,5.35,North
INV00008321,C01663,2024-02-09,P0014,Product P0014,1,92.98,West
INV00006590,C01218,2024-02-09,P0207,Product P0207,1,99.06,South
INV00002795,C00174,2024-02-09,P0140,Product P0140,2,124.76,North
INV00000183,C01244,2024-02-09,P0006,Product P0006,4,143.42,North
INV00002454,C01175,2024-02-10,P0146,Product P0146,2,15.13,North
INV00005891,C01861,2024-02-10,P0041,Product P0041,3,109.01,West
INV00001073,C01892,2024-02-10,P0136,Product P0136,1,84.26,North
INV00008992,C00894,2024-02-10,P0049,Product P0049,4,119.75,South
INV00002354,C01162,2024-02-10,P0213,Product P0213,3,27.5,South
INV00004494,C00655,2024-02-10,P0264,Product P0264,3,58.55,West
INV00008981,C02495,2024-02-10,P0181,Product P0181,5,49.62,North
INV00006695,C00343,2024-02-10,P0223,Product P0223,2,90.24,West
INV00004877,C01032,2024-02-10,P0030,Product P0030,5,171.66,East
INV00003059,C00973,2024-02-11,P0070,Product P0070,3,156.37,East
INV00003810,C01517,2024-02-11,P0144,Product P0144,2,105.81,North
INV00008544,C01197,2024-02-11,P0228,Product P0228,5,145.17,East
INV00000077,C00826,2024-02-11,P0169,Product P0169,4,103.38,South
INV00003487,C00851,2024-02-11,P0229,Product P0229,3,157.75,South
INV00002918,C02365,2024-02-12,P0154,Product P0154,5,73.66,North
INV00004666,C02067,2024-02-12,P0109,Product P0109,4,58.94,West
INV00005826,C01334,2024-02-12,P0124,Product P0124,2,52.76,West
INV00008085,C01739,2024-02-12,P0213,Product P0213,4,17.34,South
INV00006925,C00872,2024-02-12,P0167,Product P0167,3,98.59,East
INV00003766,C01021,2024-02-12,P0120,Product P0120,3,97.0,North
INV00000192,C01576,2024-02-12,P0167,Product P0167,4,62.05,North
INV00008918,C00113,2024-02-12,P0177,Product P0177,3,81.44,East
INV00009379,C01935,2024-02-12,P0003,Product P0003,1,26.76,North
INV00004938,C01479,2024-02-12,P0235,Product P0235,2,21.71,East
INV00004778,C01871,2024-02-12,P0011,Product P0011,4,56.14,South
INV00005649,C02436,2024-02-12,P0171,Product P0171,3,97.43,West
INV00009787,C01309,2024-02-12,P0201,Product P0201,2,65.66,East
INV00009251,C01586,2024-02-13,P0045,Product P0045,1,98.64,South
INV00005792,C00222,2024-02-13,P0197,Product P0197,3,104.03,South
INV00006709,C00501,2024-02-13,P0158,Product P0158,1,35.6,North
INV00005825,C01292,2024-02-13,P0209,Product P0209,5,89.68,North
INV00006976,C01866,2024-02-13,P0020,Product P0020,1,132.5,East
INV00000967,C01504,2024-02-13,P0281,Product P0281,5,102.6,West
INV00002796,C02290,2024-02-13,P0047,Product P0047,4,94.41,West
INV00002034,C01696,2024-02-14,P0047,Product P0047,3,99.59,West
INV00003427,C01201,2024-02-14,P0024,Product P0024,4,168.96,East
INV00004153,C02280,2024-02-14,P0245,Product P0245,3,27.6,North
INV00002764,C00090,2024-02-14,P0262,Product P0262,1,78.76,West
INV00003179,C00539,2024-02-14,P0099,Product P0099,5,151.04,North
INV00005180,C01006,2024-02-14,P0132,Product P0132,4,135.13,North
INV00000517,C02205,2024-02-14,P0248,Product P0248,3,104.68,West
INV00008975,C00446,2024-02-14,P0025,Product P0025,2,154.26,West
INV00000946,C00299,2024-02-15,P0284,Product P0284,4,41.2,South
INV00003791,C00281,2024-02-15,P0031,Product P0031,4,90.61,West
INV00003419,C00244,2024-02-15,P0129,Product P0129,4,143.71,East
INV00004675,C02082,2024-02-15,P0291,Product P0291,5,132.04,West
INV00009558,C00690,2024-02-15,P0209,Product P0209,5,22.49,North
INV00009936,C00796,2024-02-15,P0187,Product P0187,2,100.74,West
INV00004668,C00347,2024-02-15,P0198,Product P0198,2,57.68,East
INV00004182,C00904,2024-02-16,P0144,Product P0144,3,103.52,East
INV00005787,C01614,2024-02-16,P0210,Product P0210,1,50.22,North
INV00000428,C02011,2024-02-16,P0274,Product P0274,3,131.18,South
INV00005250,C01429,2024-02-16,P0126,Product P0126,5,78.92,East
INV00007496,C02191,2024-02-16,P0257,Product P0257,3,138.69,East
INV00003174,C00862,2024-02-16,P0002,Product P0002,4,164.93,South
INV00002469,C00068,2024-02-16,P0132,Product P0132,3,141.62,South
INV00000037,C02146,2024-02-16,P0148,Product P0148,3,157.03,South
INV00001735,C02153,2024-02-16,P0141,Product P0141,1,72.99,East
INV00000784,C00305,2024-02-16,P0117,Product P0117,5,42.29,West
INV00002817,C01685,2024-02-16,P0137,Product P0137,2,113.53,East
INV00006840,C02126,2024-02-16,P0029,Product P0029,3,176.27,North
INV00002473,C01037,2024-02-17,P0187,Product P0187,5,114.49,East
INV00007763,C01308,2024-02-17,P0084,Product P0084,5,147.96,South
INV00001205,C01628,2024-02-17,P0087,Product P0087,2,104.17,West
INV00004341,C00130,2024-02-17,P0054,Product P0054,1,118.82,South
INV00006797,C00192,2024-02-17,P0262,Product P0262,1,150.92,North
INV00000548,C01478,2024-02-17,P0258,Product P0258,2,66.74,West
INV00006834,C01551,2024-02-17,P0283,Product P0283,5,50.88,East
INV00006543,C00782,2024-02-17,P0117,Product P0117,3,8.22,East
INV00003741,C00563,2024-02-17,P0158,Product P0158,5,138.4,East
INV00008266,C01069,2024-02-17,P0126,Product P0126,5,15.59,East
INV00003148,C02092,2024-02-18,P0182,Product P0182,5,153.27,East
INV00006656,C02122,2024-02-18,P0171,Product P0171,2,53.08,North
INV00005208,C01884,2024-02-18,P0173,Product P0173,1,104.4,South
INV00005568,C00879,2024-02-18,P0067,Product P0067,3,106.44,West
INV00006463,C00595,2024-02-18,P0163,Product P0163,4,67.8,East
INV00004010,C00290,2024-02-18,P0268,Product P0268,1,123.96,East
INV00000371,C00839,2024-02-18,P0038,Product P0038,4,158.12,West
INV00005412,C01172,2024-02-18,P0153,Product P0153,5,23.28,South
INV00002107,C01915,2024-02-18,P0232,Product P0232,2,157.83,East
INV00004098,C00367,2024-02-18,P0154,Product P0154,3,89.88,South
INV00009685,C01617,2024-02-18,P0273,Product P0273,5,82.36,West
INV00001685,C00897,2024-02-18,P0184,Product P0184,1,76.4,South
INV00008099,C00208,2024-02-18,P0199,Product P0199,1,111.89,East
INV00005442,C01281,2024-02-18,P0059,Product P0059,2,142.51,South
INV00006873,C02476,2024-02-18,P0085,Product P0085,4,66.3,North
INV00004995,C01607,2024-02-18,P0217,Product P0217,2,155.46,West
INV00007626,C01411,2024-02-19,P0176,Product P0176,4,5.18,North
INV00003208,C02037,2024-02-19,P0048,Product P0048,5,165.95,West
INV00008853,C01359,2024-02-19,P0165,Product P0165,4,59.1,North
INV00000923,C01117,2024-02-19,P0190,Product P0190,4,19.81,East
INV00001989,C00527,2024-02-19,P0294,Product P0294,3,104.07,West
INV00006972,C01875,2024-02-19,P0252,Product P0252,5,28.46,West
INV00001378,C01880,2024-02-19,P0231,Product P0231,3,57.34,East
INV00001026,C00139,2024-02-19,P0141,Product P0141,1,179.02,East
INV00007216,C00617,2024-02-19,P0224,Product P0224,5,120.93,South
INV00007280,C01336,2024-02-19,P0005,Product P0005,1,176.81,West
INV00000572,C01041,2024-02-19,P0034,Product P0034,1,171.54,North
INV00002930,C01633,2024-02-19,P0167,Product P0167,5,138.32,East
INV00005688,C00614,2024-02-19,P0180,Product P0180,2,61.26,West
INV00002547,C01988,2024-02-20,P0246,Product P0246,1,38.45,South
INV00000955,C01964,2024-02-20,P0030,Product P0030,3,79.18,South
INV00008084,C01884,2024-02-20,P0042,Product P0042,5,18.95,South
INV00008066,C01601,2024-02-20,P0120,Product P0120,2,113.05,North
INV00000204,C01750,2024-02-20,P0089,Product P0089,4,141.49,East
INV00002927,C01542,2024-02-20,P0211,Product P0211,4,72.48,North
INV00004920,C01319,2024-02-20,P0196,Product P0196,1,169.21,South
INV00000675,C01555,2024-02-20,P0217,Product P0217,4,34.13,North
INV00008089,C01877,2024-02-20,P0005,Product P0005,5,137.98,West
INV00009276,C01725,2024-02-21,P0243,Product P0243,3,129.67,South
INV00005399,C02340,2024-02-21,P0072,Product P0072,5,25.95,North
INV00006285,C01166,2024-02-21,P0104,Product P0104,5,141.4,West
INV00001615,C00151,2024-02-21,P0232,Product P0232,2,67.47,South
INV00008639,C01889,2024-02-21,P0039,Product P0039,4,106.9,North
INV00006931,C00230,2024-02-21,P0174,Product P0174,1,73.37,North
INV00007899,C02142,2024-02-22,P0132,Product P0132,5,24.8,West
INV00009646,C01663,2024-02-22,P0161,Product P0161,2,171.48,West
INV00006727,C02160,2024-02-22,P0129,Product P0129,3,153.64,South
INV00006718,C01695,2024-02-22,P0269,Product P0269,3,75.12,South
INV00007089,C00343,2024-02-22,P0254,Product P0254,4,39.49,East
INV00006723,C00446,2024-02-22,P0211,Product P0211,5,54.48,West
INV00004438,C02369,2024-02-22,P0083,Product P0083,5,112.36,East
INV00008118,C00988,2024-02-22,P0010,Product P0010,1,26.3,East
INV00008260,C02272,2024-02-22,P0195,Product P0195,2,69.1,South
INV00000502,C01630,2024-02-22,P0144,Product P0144,4,172.44,West
INV00004689,C00020,2024-02-22,P0108,Product P0108,3,27.79,East
INV00006426,C01977,2024-02-22,P0201,Product P0201,3,105.78,North
INV00004303,C00334,2024-02-22,P0025,Product P0025,3,155.92,East
INV00002422,C01895,2024-02-22,P0010,Product P0010,4,116.11,South
INV00006490,C00288,2024-02-22,P0284,Product P0284,2,166.69,West
INV00009914,C02147,2024-02-23,P0224,Product P0224,1,110.07,West
INV00002066,C01273,2024-02-23,P0038,Product P0038,5,55.82,South
INV00002566,C01079,2024-02-23,P0117,Product P0117,3,69.7,East
INV00006123,C02006,2024-02-23,P0047,Product P0047,5,97.71,North
INV00005923,C01640,2024-02-23,P0086,Product P0086,5,105.44,West
INV00002431,C00331,2024-02-23,P0083,Product P0083,5,36.53,South
INV00001799,C01198,2024-02-23,P0289,Product P0289,5,79.97,North
INV00007357,C00745,2024-02-23,P0245,Product P0245,2,122.38,North
INV00000949,C02370,2024-02-23,P0274,Product P0274,2,47.8,North
INV00000938,C00372,2024-02-23,P0156,Product P0156,3,105.77,East
INV00000732,C01047,2024-02-23,P0286,Product P0286,2,99.13,West
INV00008683,C00045,2024-02-23,P0254,Product P0254,4,99.48,East
INV00007317,C01687,2024-02-23,P0012,Product P0012,5,150.61,North
INV00000876,C01262,2024-02-23,P0062,Product P0062,5,119.3,South
INV00004225,C01955,2024-02-23,P0212,Product P0212,4,58.09,East
INV00003017,C01332,2024-02-23,P0205,Product P0205,5,165.72,East
INV00002115,C01854,2024-02-23,P0198,Product P0198,1,54.2,East
INV00005668,C02067,2024-02-23,P0208,Product P0208,1,173.78,North
INV00001490,C01271,2024-02-23,P0205,Product P0205,4,70.4,North
INV00001922,C01342,2024-02-24,P0005,Product P0005,2,125.58,East
INV00004829,C02296,2024-02-24,P0188,Product P0188,1,70.29,East
INV00000229,C01368,2024-02-24,P0025,Product P0025,3,27.62,West
INV00002475,C00262,2024-02-24,P0248,Product P0248,1,87.12,South
INV00002739,C01231,2024-02-24,P0037,Product P0037,3,86.28,West
INV00009096,C00631,2024-02-24,P0210,Product P0210,1,165.71,North
INV00006568,C00236,2024-02-24,P0152,Product P0152,2,124.94,South
INV00007399,C00097,2024-02-24,P0070,Product P0070,1,105.51,West
INV00007752,C01031,2024-02-24,P0092,Product P0092,2,123.93,West
INV00006636,C00255,2024-02-24,P0262,Product P0262,2,32.94,East
INV00006571,C02097,2024-02-24,P0191,Product P0191,4,104.32,East
INV00003760,C01402,2024-02-24,P0033,Product P0033,4,43.93,East
INV00006934,C01550,2024-02-24,P0117,Product P0117,2,47.7,East
INV00006309,C00990,2024-02-25,P0068,Product P0068,2,172.85,North
INV00004394,C00169,2024-02-25,P0040,Product P0040,1,84.09,East
INV00008185,C01438,2024-02-25,P0116,Product P0116,2,127.05,South
INV00000022,C00927,2024-02-25,P0071,Product P0071,4,162.68,South
INV00007973,C01086,2024-02-25,P0151,Product P0151,3,118.05,North
INV00003998,C02115,2024-02-25,P0260,Product P0260,5,84.73,West
INV00004661,C02081,2024-02-25,P0176,Product P0176,4,81.85,North
INV00001850,C00414,2024-02-25,P0169,Product P0169,2,75.91,South
INV00006879,C01487,2024-02-25,P0056,Product P0056,4,134.34,West
INV00007706,C00917,2024-02-25,P0041,Product P0041,2,166.18,East
INV00002098,C02152,2024-02-25,P0080,Product P0080,2,96.01,East
INV00007759,C02041,2024-02-25,P0103,Product P0103,1,97.23,East
INV00005039,C02488,2024-02-25,P0187,Product P0187,2,30.05,South
INV00001474,C00518,2024-02-25,P0184,Product P0184,2,170.83,South
INV00003521,C02066,2024-02-25,P0291,Product P0291,4,74.29,West
INV00000798,C01147,2024-02-26,P0207,Product P0207,5,130.32,West
INV00002881,C00102,2024-02-26,P0225,Product P0225,2,80.5,West
INV00005382,C02372,2024-02-26,P0010,Product P0010,2,132.91,West
INV00006182,C02188,2024-02-26,P0102,Product P0102,2,7.84,East
INV00004449,C01378,2024-02-26,P0154,Product P0154,4,170.86,East
INV00005716,C01080,2024-02-26,P0073,Product P0073,1,18.27,North
INV00000106,C01968,2024-02-26,P0168,Product P0168,4,118.87,East
INV00001129,C01391,2024-02-26,P0278,Product P0278,4,73.09,North
INV00005190,C00739,2024-02-27,P0185,Product P0185,4,89.49,West
INV00008987,C01865,2024-02-27,P0127,Product P0127,2,147.26,West
INV00006697,C02207,2024-02-27,P0057,Product P0057,2,47.84,North
INV00000812,C02199,2024-02-27,P0219,Product P0219,2,114.0,North
INV00008826,C01857,2024-02-27,P0075,Product P0075,1,108.38,South
INV00006315,C02131,2024-02-27,P0190,Product P0190,3,153.65,East
INV00009932,C00024,2024-02-27,P0004,Product P0004,4,84.71,West
INV00001976,C00126,2024-02-27,P0114,Product P0114,5,30.73,East
INV00008618,C02350,2024-02-27,P0103,Product P0103,3,158.57,North
INV00000666,C01737,2024-02-27,P0075,Product P0075,3,144.78,South
INV00008916,C01461,2024-02-27,P0054,Product P0054,2,178.75,East
INV00008142,C00983,2024-02-27,P0065,Product P0065,4,108.32,East
INV00002956,C02488,2024-02-27,P0128,Product P0128,5,44.76,West
INV00002067,C01813,2024-02-27,P0083,Product P0083,5,56.48,West
INV00008032,C01371,2024-02-27,P0254,Product P0254,3,146.71,South
INV00002729,C01454,2024-02-28,P0284,Product P0284,3,178.36,West
INV00007740,C01168,2024-02-28,P0195,Product P0195,5,52.69,West
INV00002725,C01977,2024-02-28,P0276,Product P0276,4,52.21,West
INV00004282,C02239,2024-02-28,P0127,Product P0127,2,85.15,South
INV00001950,C00804,2024-02-28,P0291,Product P0291,4,36.6,South
INV00000723,C02113,2024-02-28,P0010,Product P0010,3,155.32,East
INV00008584,C00164,2024-02-28,P0260,Product P0260,3,85.9,North
INV00000236,C01799,2024-02-28,P0231,Product P0231,3,164.64,West
INV00002151,C00821,2024-02-28,P0037,Product P0037,3,157.82,South
INV00002958,C01216,2024-02-28,P0075,Product P0075,4,169.22,North
